City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Bontang,ID,2021-10-21 23:40:59,0.1333,117.5,78.78,85,96,3.71
293,Zelenoborsk,RU,2021-10-21 23:41:01,61.4669,64.0333,30.06,71,100,9.04
294,Muros,ES,2021-10-21 23:37:25,42.7762,-9.0603,59.85,94,33,4.36
295,Rawson,AR,2021-10-21 23:38:19,-43.3002,-65.1023,51.44,65,64,11.83
296,Crestview,US,2021-10-21 23:41:06,30.7621,-86.5705,79.16,73,20,1.01
297,Ancud,CL,2021-10-21 23:41:08,-41.8697,-73.8203,49.53,80,53,4.74
298,Payyannur,IN,2021-10-21 23:41:09,12.1,75.2,76.48,93,100,4.18
299,Rorvik,NO,2021-10-21 23:41:09,64.8621,11.2373,36.66,84,100,17.83
300,Buraydah,SA,2021-10-21 23:39:14,26.326,43.975,73.85,40,0,8.16
301,Springfield,US,2021-10-21 23:41:11,37.2153,-93.2982,57.88,69,1,3.0
302,Khuzdar,PK,2021-10-21 23:41:13,27.7384,66.6434,65.93,58,0,5.37
303,Jalu,LY,2021-10-21 23:41:13,29.0331,21.5482,69.06,47,2,7.07
304,Kralendijk,BQ,2021-10-21 23:41:14,12.15,-68.2667,80.58,83,20,11.5
305,Zella-Mehlis,DE,2021-10-21 23:41:14,50.65,10.65,39.13,91,43,7.2
306,Grindavik,IS,2021-10-21 23:39:45,63.8424,-22.4338,39.67,60,75,5.75
307,Hambantota,LK,2021-10-21 23:41:15,6.1241,81.1185,78.53,85,37,9.89
308,Sabha,LY,2021-10-21 23:38:19,27.0377,14.4283,74.55,32,95,12.95
309,Bere,TD,2021-10-21 23:41:16,9.3202,16.1552,71.76,91,96,3.53
310,Bonavista,CA,2021-10-21 23:41:16,48.6499,-53.1147,47.12,78,97,23.85
311,Tongliao,CN,2021-10-21 23:41:17,43.6125,122.2653,40.84,50,0,7.0
312,Ulagan,RU,2021-10-21 23:41:18,50.6321,87.9563,29.32,56,67,3.0
313,Mugur-Aksy,RU,2021-10-21 23:41:19,50.35,90.5,16.68,60,21,5.86
314,Sandwick,GB,2021-10-21 23:41:19,60.0,-1.25,39.02,93,75,13.8
315,Kavieng,PG,2021-10-21 23:41:21,-2.5744,150.7967,82.06,77,100,8.32
316,Bilma,NE,2021-10-21 23:41:23,18.6853,12.9164,80.78,18,0,10.13
317,Chake Chake,TZ,2021-10-21 23:41:23,-5.2459,39.7666,73.81,84,16,6.62
318,Haines Junction,CA,2021-10-21 23:41:24,60.7522,-137.5108,48.15,46,100,2.3
319,Loncoche,CL,2021-10-21 23:41:26,-39.3667,-72.6333,52.48,85,46,2.77
320,Marfino,RU,2021-10-21 23:41:26,55.7028,37.3822,55.35,68,0,15.66
321,Manyana,BW,2021-10-21 23:41:28,-23.4,21.7167,62.38,79,62,6.42
322,Valparaiso,CL,2021-10-21 23:40:24,-33.0393,-71.6273,56.32,88,24,10.65
323,Santa Cruz,BO,2021-10-21 23:41:29,-17.8,-63.1667,86.05,58,30,5.75
324,Castro,BR,2021-10-21 23:41:30,-24.7911,-50.0119,53.08,92,45,5.73
325,Kuwana,JP,2021-10-21 23:41:31,35.0667,136.7,59.99,49,80,5.46
326,Teya,RU,2021-10-21 23:39:15,60.3778,92.6267,34.74,91,94,4.9
327,Mushie,CD,2021-10-21 23:41:32,-3.0167,16.9,71.02,98,94,3.06
328,Praia,CV,2021-10-21 23:41:34,14.9215,-23.5087,79.34,78,0,17.27
329,Dragor,DK,2021-10-21 23:41:35,55.5946,12.6664,46.51,75,43,21.85
330,Ostrovnoy,RU,2021-10-21 23:41:36,68.0531,39.5131,34.47,73,100,18.16
331,Tahe,CN,2021-10-21 23:41:38,52.3333,124.7333,34.72,65,26,3.94
332,Cabangahan,PH,2021-10-21 23:41:40,9.0781,122.9469,82.38,76,81,3.94
333,Turayf,SA,2021-10-21 23:41:41,31.6725,38.6637,61.05,51,0,10.36
334,Cayenne,GF,2021-10-21 23:39:05,4.9333,-52.3333,82.44,82,75,5.01
335,Manggar,ID,2021-10-21 23:41:28,-2.8833,108.2667,80.51,76,99,1.14
336,San Andres,CO,2021-10-21 23:40:51,12.5847,-81.7006,84.22,79,75,6.91
337,Erzin,TR,2021-10-21 23:41:44,36.9559,36.2,55.92,32,0,4.45
338,Houston,US,2021-10-21 23:37:19,29.7633,-95.3633,85.33,64,1,1.99
339,Jacmel,HT,2021-10-21 23:41:47,18.2342,-72.5347,78.64,85,72,3.06
340,San Cristobal,VE,2021-10-21 23:41:48,7.7669,-72.225,75.38,94,47,2.06
341,Toba,JP,2021-10-21 23:41:50,34.4833,136.85,59.0,58,100,9.46
342,Ferkessedougou,CI,2021-10-21 23:41:51,9.6,-5.2,74.57,87,81,5.1
343,Mirabad,AF,2021-10-21 23:41:53,30.4362,61.8383,55.2,54,15,27.89
344,Alvorada,BR,2021-10-21 23:41:54,-12.48,-49.1247,82.85,58,79,5.03
345,Simav,TR,2021-10-21 23:41:55,39.0882,28.9777,51.15,56,0,2.73
346,Baoqing,CN,2021-10-21 23:41:56,46.3317,132.2111,41.52,48,47,9.71
347,Belmonte,BR,2021-10-21 23:41:57,-15.8631,-38.8828,72.1,90,99,10.22
348,Acapulco,MX,2021-10-21 23:38:53,16.8634,-99.8901,85.82,74,90,4.61
349,Necochea,AR,2021-10-21 23:41:58,-38.5473,-58.7368,61.03,88,42,10.11
350,Kaoma,ZM,2021-10-21 23:41:59,-14.7833,24.8,67.42,53,74,4.0
351,Champerico,GT,2021-10-21 23:41:59,14.3,-91.9167,83.35,82,100,5.7
352,Nemuro,JP,2021-10-21 23:42:00,43.3236,145.575,48.6,79,81,12.17
353,Adrar,MR,2021-10-21 23:39:59,20.5022,-10.0711,72.34,18,28,8.43
354,Mishkino,RU,2021-10-21 23:42:01,55.3389,63.9175,30.65,90,100,14.56
355,Xianyang,CN,2021-10-21 23:42:02,34.3378,108.7026,43.84,87,0,4.47
356,Northam,GB,2021-10-21 23:42:03,51.0333,-4.2167,52.66,68,27,13.76
357,Fairbanks,US,2021-10-21 23:40:51,64.8378,-147.7164,34.21,78,75,0.0
358,Lincoln,US,2021-10-21 23:38:41,40.8,-96.667,54.01,63,1,1.01
359,Guanica,PR,2021-10-21 23:42:07,17.9716,-66.908,81.21,83,5,5.01
360,Ratangarh,IN,2021-10-21 23:42:08,28.0833,74.6,73.53,47,0,10.33
361,Evensk,RU,2021-10-21 23:42:09,61.95,159.2333,10.83,68,7,5.59
362,Timmins,CA,2021-10-21 23:42:10,48.4669,-81.3331,31.82,69,90,5.75
363,Pak Phanang,TH,2021-10-21 23:42:10,8.3511,100.202,80.08,77,100,2.35
364,Nantucket,US,2021-10-21 23:42:11,41.2835,-70.0995,65.01,89,1,12.66
365,Patea,NZ,2021-10-21 23:42:13,-39.7583,174.4833,67.6,52,59,14.94
366,Kruisfontein,ZA,2021-10-21 23:39:35,-34.0033,24.7314,61.88,87,100,5.59
367,Doha,QA,2021-10-21 23:41:08,25.2867,51.5333,82.38,51,0,12.66
368,Itaituba,BR,2021-10-21 23:42:18,-4.2761,-55.9836,75.6,97,100,0.81
369,Hit,IQ,2021-10-21 23:42:20,33.6416,42.8251,68.68,29,0,10.83
370,Vila Do Maio,CV,2021-10-21 23:42:22,15.1333,-23.2167,79.59,76,16,13.71
371,Krasnoselkup,RU,2021-10-21 23:42:23,65.7,82.4667,25.83,98,94,6.08
372,Lata,PT,2021-10-21 23:42:23,40.1629,-8.3327,58.82,93,0,3.18
373,Yamada,JP,2021-10-21 23:42:25,39.4667,141.95,53.22,52,23,1.5
374,Tomatlan,MX,2021-10-21 23:42:26,19.9333,-105.25,83.05,79,35,7.0
375,Waipawa,NZ,2021-10-21 23:42:27,-41.4122,175.5153,60.3,55,96,9.48
376,Waddan,LY,2021-10-21 23:42:28,29.1614,16.139,71.96,41,99,16.22
377,Avera,US,2021-10-21 23:42:29,33.194,-82.5271,72.72,71,58,5.7
378,Port Hawkesbury,CA,2021-10-21 23:42:31,45.6169,-61.3485,52.59,87,80,4.38
379,Nome,US,2021-10-21 23:42:31,64.5011,-165.4064,33.87,80,90,8.05
380,Mazagao,BR,2021-10-21 23:42:32,-0.115,-51.2894,86.05,74,48,7.36
381,Port Hardy,CA,2021-10-21 23:40:31,50.6996,-127.4199,51.8,93,90,24.16
382,Ayabaca,PE,2021-10-21 23:42:34,-4.6398,-79.7149,51.85,86,98,3.33
383,Mildura,AU,2021-10-21 23:42:36,-34.2,142.15,69.76,46,3,1.14
384,Gamba,GA,2021-10-21 23:42:37,-2.65,10.0,75.69,89,100,7.61
385,Skibbereen,IE,2021-10-21 23:42:38,51.55,-9.2667,46.2,72,5,6.98
386,Beloha,MG,2021-10-21 23:42:38,-25.1667,45.05,60.03,82,1,5.03
387,Mangrol,IN,2021-10-21 23:42:41,21.1167,70.1167,76.37,67,4,6.93
388,Naruja,GE,2021-10-21 23:42:42,41.9069,41.9542,56.19,63,0,5.37
389,Pacifica,US,2021-10-21 23:38:40,37.6138,-122.4869,75.67,86,75,3.0
390,Turinsk,RU,2021-10-21 23:42:44,58.0458,63.696,30.2,81,100,9.24
391,Bandarbeyla,SO,2021-10-21 23:42:44,9.4942,50.8122,76.05,86,81,4.85
392,Christchurch,NZ,2021-10-21 23:41:23,-43.5333,172.6333,61.32,52,9,5.99
393,Kieta,PG,2021-10-21 23:42:46,-6.2167,155.6333,82.8,74,83,3.22
394,Crib Point,AU,2021-10-21 23:42:48,-38.35,145.2,77.59,80,59,2.93
395,San-Pedro,CI,2021-10-21 23:39:23,4.7485,-6.6363,75.47,93,100,5.32
396,Airai,TL,2021-10-21 23:42:48,-8.9266,125.4092,74.98,45,79,0.78
397,Villaviciosa,ES,2021-10-21 23:42:50,43.4813,-5.4357,57.4,81,39,5.08
398,Morondava,MG,2021-10-21 23:42:50,-20.2833,44.2833,69.64,80,0,7.67
399,Codrington,AU,2021-10-21 23:42:51,-38.2667,141.9667,61.81,81,50,3.89
400,Porto Santo,PT,2021-10-21 23:42:54,33.072,-16.3415,70.18,68,40,10.36
401,Margate,GB,2021-10-21 23:42:55,51.3813,1.3862,46.69,76,22,1.01
402,Camacha,PT,2021-10-21 23:42:55,33.0833,-16.3333,67.42,68,40,10.36
403,Yongan,CN,2021-10-21 23:42:57,39.6957,113.6871,36.55,51,0,0.76
404,Grand Gaube,MU,2021-10-21 23:42:59,-20.0064,57.6608,74.37,77,66,5.99
405,Key West,US,2021-10-21 23:42:18,24.5557,-81.7826,82.0,74,90,9.22
406,Aleppo,SY,2021-10-21 23:39:03,36.25,37.5,61.27,29,0,4.5
407,Vigrestad,NO,2021-10-21 23:43:02,58.5667,5.7,43.0,65,99,23.4
408,Geraldton,AU,2021-10-21 23:43:04,-28.7667,114.6,63.12,88,90,5.75
409,Pucallpa,PE,2021-10-21 23:43:05,-8.3791,-74.5539,86.04,66,40,4.61
410,Itoman,JP,2021-10-21 23:43:05,26.1247,127.6694,71.98,92,75,12.66
411,Mayo,US,2021-10-21 23:43:06,38.8876,-76.5119,71.94,78,1,4.61
412,Tazovskiy,RU,2021-10-21 23:43:07,67.4667,78.7,24.87,98,83,2.42
413,Utuado,PR,2021-10-21 23:43:08,18.2655,-66.7004,80.28,87,8,4.07
414,Narsaq,GL,2021-10-21 23:41:27,60.9167,-46.05,32.22,40,100,4.61
415,Saint-Leu,RE,2021-10-21 23:43:10,-21.15,55.2833,68.86,91,0,2.71
416,Kalmunai,LK,2021-10-21 23:43:10,7.4167,81.8167,78.21,85,49,4.5
417,Mogadishu,SO,2021-10-21 23:43:11,2.0371,45.3438,78.75,84,88,15.93
418,Aswan,EG,2021-10-21 23:41:28,24.0934,32.907,72.7,30,0,11.5
419,Soe,ID,2021-10-21 23:43:13,-9.8607,124.284,81.79,45,82,3.13
420,Ilhabela,BR,2021-10-21 23:41:26,-23.7781,-45.3581,66.13,86,89,9.15
421,Ahipara,NZ,2021-10-21 23:43:14,-35.1667,173.1667,63.86,85,100,16.96
422,Safford,US,2021-10-21 23:43:15,32.834,-109.7076,88.72,15,1,4.61
423,Isiro,CD,2021-10-21 23:43:16,2.7739,27.616,65.82,100,100,1.97
424,Luderitz,NA,2021-10-21 23:43:17,-26.6481,15.1594,56.16,86,58,8.99
425,Kungurtug,RU,2021-10-21 23:43:18,50.5994,97.5228,25.38,58,6,1.41
426,Zyryanka,RU,2021-10-21 23:43:19,65.75,150.85,1.24,77,19,7.72
427,Castelo Branco,PT,2021-10-21 23:39:08,39.8222,-7.4909,54.79,75,0,4.23
428,Bonfim,BR,2021-10-21 23:43:20,3.0833,-59.95,81.39,71,77,1.59
429,Constitucion,CL,2021-10-21 23:43:21,-35.3333,-72.4167,52.18,83,100,15.68
430,Golden,US,2021-10-21 23:41:18,39.7555,-105.2211,65.89,25,40,1.01
431,Seoul,KR,2021-10-21 23:42:57,37.5683,126.9778,42.37,93,0,1.14
432,Clarence Town,AU,2021-10-21 23:43:26,-32.5833,151.7833,73.15,54,18,2.89
433,Muzhi,RU,2021-10-21 23:43:26,65.3667,64.6667,29.98,77,100,10.18
434,Asti,IT,2021-10-21 23:43:28,44.8979,8.2068,57.52,91,25,2.19
435,Umm Lajj,SA,2021-10-21 23:43:28,25.0213,37.2685,78.22,59,0,11.32
436,Saint-Joseph,RE,2021-10-21 23:43:31,-21.3667,55.6167,68.38,73,5,5.55
437,Neyshabur,IR,2021-10-21 23:40:31,36.2133,58.7958,43.99,68,13,0.76
438,Gijon,ES,2021-10-21 23:43:32,43.5357,-5.6615,57.0,81,64,4.0
439,Anadyr,RU,2021-10-21 23:39:31,64.75,177.4833,23.5,86,75,2.24
440,Nouadhibou,MR,2021-10-21 23:43:34,20.931,-17.0347,73.38,68,17,9.22
441,Sungairaya,ID,2021-10-21 23:43:35,0.7,108.9,79.0,83,99,5.66
442,Havoysund,NO,2021-10-21 23:43:36,70.9963,24.6622,32.88,64,100,27.6
443,Abu Kamal,SY,2021-10-21 23:43:36,34.4506,40.9171,67.89,33,0,5.5
444,Mackay,AU,2021-10-21 23:43:37,-21.15,149.2,86.68,65,75,13.8
445,Tiznit,MA,2021-10-21 23:43:38,29.5833,-9.5,65.62,56,2,2.64
446,Lukovetskiy,RU,2021-10-21 23:43:40,64.2956,41.9211,33.78,100,100,3.56
447,San Alberto,CO,2021-10-21 23:43:42,7.7611,-73.3922,76.6,92,76,5.39
448,Igarka,RU,2021-10-21 23:43:43,67.4667,86.5833,25.57,97,99,6.31
449,San Blas,MX,2021-10-21 23:43:43,21.5167,-105.2667,91.29,81,23,6.58
450,Sao Jose Da Coroa Grande,BR,2021-10-21 23:43:44,-8.8978,-35.1478,78.21,86,30,9.64
451,Bastrop,US,2021-10-21 23:43:45,32.7562,-91.8724,82.08,77,37,8.1
452,Tucumcari,US,2021-10-21 23:43:46,35.1717,-103.725,75.04,14,1,8.05
453,Jian,CN,2021-10-21 23:43:47,27.1172,114.9793,53.76,90,100,5.97
454,Tabas,IR,2021-10-21 23:43:49,33.5959,56.9244,57.96,47,0,9.13
455,Mount Gambier,AU,2021-10-21 23:43:50,-37.8333,140.7667,57.11,82,90,5.75
456,Shingu,JP,2021-10-21 23:43:50,33.7333,135.9833,59.99,89,100,4.72
457,Priladozhskiy,RU,2021-10-21 23:43:51,59.85,31.4833,52.79,46,100,15.77
458,Mahon,ES,2021-10-21 23:43:54,39.8885,4.2658,66.76,68,0,13.8
459,Faya,SA,2021-10-21 23:43:54,18.3851,42.4509,59.52,29,34,6.02
460,Kimbe,PG,2021-10-21 23:43:56,-5.5502,150.1429,88.47,57,94,2.24
461,Port Hedland,AU,2021-10-21 23:43:57,-20.3167,118.5667,75.25,57,0,6.91
462,Hami,CN,2021-10-21 23:41:11,42.8,93.45,53.02,24,2,5.17
463,Carutapera,BR,2021-10-21 23:43:58,-1.195,-46.02,77.29,90,97,5.73
464,Ayr,GB,2021-10-21 23:43:59,55.4627,-4.6339,48.49,77,86,23.38
465,Ko Samui,TH,2021-10-21 23:39:53,9.5357,99.9357,80.35,79,100,10.04
466,Sola,VU,2021-10-21 23:39:27,-13.8833,167.55,81.03,70,88,1.74
467,Lasa,IT,2021-10-21 23:44:01,46.6166,10.7002,48.61,89,36,4.18
468,Karanja,IN,2021-10-21 23:44:02,20.4833,77.4833,67.35,63,1,1.54
469,Aden,YE,2021-10-21 23:39:12,12.7794,45.0367,84.07,63,69,8.81
470,Alihe,CN,2021-10-21 23:44:03,50.5667,123.7167,35.29,66,13,3.13
471,Hokitika,NZ,2021-10-21 23:39:20,-42.7167,170.9667,61.57,56,69,4.92
472,Arua,UG,2021-10-21 23:44:04,3.0201,30.9111,63.16,94,100,6.55
473,Jiuquan,CN,2021-10-21 23:39:19,39.7432,98.5174,39.79,29,0,3.47
474,Sao Joao Da Barra,BR,2021-10-21 23:40:43,-21.6403,-41.0511,67.26,74,86,6.24
475,Keti Bandar,PK,2021-10-21 23:44:05,24.1447,67.4497,78.48,67,25,16.11
476,Arroyo,ES,2021-10-21 23:44:06,41.6096,-4.7969,48.72,81,0,11.5
477,Udachnyy,RU,2021-10-21 23:44:07,66.4167,112.4,18.99,94,97,2.06
478,Mount Isa,AU,2021-10-21 23:44:07,-20.7333,139.5,87.57,37,0,10.36
479,Areni,AM,2021-10-21 23:44:08,39.7191,45.1799,43.16,57,0,3.22
480,Vibo Valentia,IT,2021-10-21 23:44:09,38.6996,16.1274,63.14,57,14,3.49
481,Denia,ES,2021-10-21 23:44:11,38.8408,0.1057,70.54,89,95,5.99
482,Mehran,IR,2021-10-21 23:44:11,33.1222,46.1646,69.58,28,0,7.74
483,Juegang,CN,2021-10-21 23:44:12,32.3174,121.1855,55.98,70,40,13.8
484,Sarmanovo,RU,2021-10-21 23:44:12,55.2553,52.5891,47.08,98,100,13.35
485,Phulabani,IN,2021-10-21 23:44:13,20.4667,84.2333,66.25,84,4,2.42
486,Bhainsa,IN,2021-10-21 23:44:13,26.9548,76.9012,71.42,52,0,8.77
487,Heilbron,ZA,2021-10-21 23:44:14,-27.2812,27.9709,65.75,28,100,13.56
488,Lompoc,US,2021-10-21 23:44:14,34.6391,-120.4579,76.57,82,75,12.66
489,Corinth,GR,2021-10-21 23:40:33,37.9407,22.9573,65.44,79,0,6.38
490,Birao,CF,2021-10-21 23:44:16,10.2849,22.7882,74.82,74,100,4.07
491,Inhambane,MZ,2021-10-21 23:44:17,-23.865,35.3833,69.3,72,37,9.46
492,Maneromango,TZ,2021-10-21 23:44:18,-7.1988,38.7848,69.55,97,21,0.74
493,Port Macquarie,AU,2021-10-21 23:44:18,-31.4333,152.9167,73.89,65,26,4.59
494,Matagami,CA,2021-10-21 23:44:19,49.7502,-77.6328,32.11,100,90,6.91
495,Tete,MZ,2021-10-21 23:44:21,-16.1564,33.5867,77.09,50,0,4.61
496,Strausberg,DE,2021-10-21 23:44:22,52.5786,13.8874,46.65,78,42,17.43
497,Komsomolskiy,UZ,2021-10-21 23:44:23,40.4272,71.7189,48.92,66,40,13.8
498,Kudahuvadhoo,MV,2021-10-21 23:39:26,2.6708,72.8944,81.7,70,20,9.06
499,Ust-Kuyga,RU,2021-10-21 23:44:24,70.0167,135.6,12.11,96,100,3.85
500,Hervey Bay,AU,2021-10-21 23:44:25,-25.2986,152.8535,82.04,75,17,13.6
501,Belyy Yar,RU,2021-10-21 23:44:26,53.6039,91.3903,19.29,93,74,0.0
502,Taoudenni,ML,2021-10-21 23:44:26,22.6783,-3.9836,76.53,28,0,10.85
503,Tecoanapa,MX,2021-10-21 23:44:28,16.5167,-98.75,80.24,83,87,2.98
504,Catalina,US,2021-10-21 23:44:28,32.5056,-110.9211,89.46,19,1,8.52
505,Zhangjiakou,CN,2021-10-21 23:44:29,40.81,114.8794,38.44,50,0,4.34
506,Skjervoy,NO,2021-10-21 23:44:31,70.0311,20.9714,37.27,65,100,21.52
507,Vila Franca Do Campo,PT,2021-10-21 23:40:10,37.7167,-25.4333,63.01,74,84,5.12
508,Puerto Cabello,VE,2021-10-21 23:44:32,10.4731,-68.0125,81.73,77,12,8.46
509,Kiama,AU,2021-10-21 23:44:33,-34.6833,150.8667,73.0,83,39,3.83
510,Howard Springs,AU,2021-10-21 23:44:33,-12.497,131.047,88.88,87,54,7.81
511,Kiunga,PG,2021-10-21 23:44:36,-6.1219,141.2906,87.98,61,84,1.25
512,Kaina,NG,2021-10-21 23:44:36,12.6374,8.5873,81.28,43,13,7.18
513,Baykit,RU,2021-10-21 23:40:53,61.67,96.37,34.07,91,100,3.09
514,Kerman,IR,2021-10-21 23:42:07,30.2832,57.0788,53.46,43,0,9.22
515,Nago,JP,2021-10-21 23:44:38,26.5881,127.9761,73.47,76,100,19.6
516,Jaguaquara,BR,2021-10-21 23:44:38,-13.5306,-39.9708,67.8,98,100,2.19
517,Okha,RU,2021-10-21 23:44:40,53.5739,142.9478,36.12,85,97,12.1
518,Gandajika,CD,2021-10-21 23:44:41,-6.75,23.95,67.06,97,100,3.15
519,Pangnirtung,CA,2021-10-21 23:44:42,66.1451,-65.7125,29.23,67,91,4.43
520,Grants Pass,US,2021-10-21 23:44:43,42.439,-123.3284,61.45,91,90,0.0
521,Huai Thalaeng,TH,2021-10-21 23:44:43,14.997,102.6475,77.65,89,100,4.34
522,Rio Grande,BR,2021-10-21 23:44:47,-32.035,-52.0986,60.94,77,17,8.86
523,Imperatriz,BR,2021-10-21 23:44:47,-5.5264,-47.4917,84.25,70,40,2.3
524,Acari,PE,2021-10-21 23:44:49,-15.4311,-74.6158,67.03,72,50,5.19
525,Trinidad,BO,2021-10-21 23:44:50,-14.8333,-64.9,91.38,55,39,3.44
526,Namatanai,PG,2021-10-21 23:44:51,-3.6667,152.4333,84.4,70,89,5.84
527,Lyubinskiy,RU,2021-10-21 23:44:52,55.1542,72.6925,35.28,95,90,16.06
528,Port-Cartier,CA,2021-10-21 23:44:53,50.0334,-66.8654,44.74,92,95,2.68
529,Urengoy,RU,2021-10-21 23:44:55,65.9667,78.3667,26.02,98,74,4.05
530,Aykhal,RU,2021-10-21 23:44:56,66.0,111.5,21.06,90,93,5.03
531,Roma,US,2021-10-21 23:44:48,43.2128,-75.4557,65.66,73,40,6.91
532,Illintsi,UA,2021-10-21 23:44:57,49.1048,29.2177,58.5,53,70,11.54
533,Buenos Aires,AR,2021-10-21 23:44:59,-34.6132,-58.3772,73.98,65,0,6.91
534,Palu,ID,2021-10-21 23:45:00,-0.8917,119.8707,80.89,83,100,1.68
535,Nicoya,CR,2021-10-21 23:45:01,10.1483,-85.452,74.75,92,93,2.33
536,Soyo,AO,2021-10-21 23:45:03,-6.1349,12.3689,76.39,84,86,8.08
537,Mastic Beach,US,2021-10-21 23:45:04,40.7668,-72.8521,66.4,83,1,1.99
538,Sukabumi,ID,2021-10-21 23:45:05,-6.9181,106.9267,78.6,88,100,1.77
539,Baiyin,CN,2021-10-21 23:45:06,36.5583,104.2081,36.48,56,79,2.82
540,Puerto Carreno,CO,2021-10-21 23:45:07,6.189,-67.4859,78.51,81,60,6.31
541,Nandgaon,IN,2021-10-21 23:45:08,20.3167,74.65,69.84,58,42,1.16
542,Ylivieska,FI,2021-10-21 23:45:08,64.0833,24.55,36.32,97,100,8.61
543,Magadan,RU,2021-10-21 23:45:09,59.5667,150.8,19.09,37,12,1.88
544,Aksu,CN,2021-10-21 23:45:10,41.1231,80.2644,52.09,27,95,4.09
545,Puerto Baquerizo Moreno,EC,2021-10-21 23:45:10,-0.9,-89.6,69.69,82,42,10.29
546,Kulhudhuffushi,MV,2021-10-21 23:45:11,6.6221,73.07,80.58,79,48,5.08
547,Leningradskiy,RU,2021-10-21 23:45:13,69.3833,178.4167,10.36,88,90,14.58
548,Sinnamary,GF,2021-10-21 23:45:14,5.3833,-52.95,79.0,87,91,10.33
549,Novaya Igirma,RU,2021-10-21 23:45:14,57.1334,103.9112,26.06,94,88,3.94
550,Adwa,ET,2021-10-21 23:45:16,14.1646,38.8955,60.31,53,83,5.35
551,Banda Aceh,ID,2021-10-21 23:45:17,5.5577,95.3222,78.8,81,99,1.16
552,Alugan,PH,2021-10-21 23:45:18,12.2188,125.4808,81.48,85,76,10.96
553,Los Llanos De Aridane,ES,2021-10-21 23:45:19,28.6585,-17.9182,73.13,44,90,5.99
554,Whitehorse,CA,2021-10-21 23:42:48,60.7161,-135.0538,45.01,56,75,11.01
555,Linxia,CN,2021-10-21 23:45:22,35.6003,103.2064,41.9,78,83,2.62
556,Houma,US,2021-10-21 23:45:23,29.5958,-90.7195,84.2,84,40,0.0
